sentence_id,word_id,sentence,word,(WYM)_WattzYuanMikyla,Data_Sayentists,Human.exe,INTSYCURE,Intsy_Bitsy_Spider,LOIS,Malunggay_Pandesal,Non-Intelligent_Systems,RoboCop,The_Rizztelligent_Systems_(No_Name_Given_-_Auto_Assigned),afterclass.zip,soko_boys
132,2528,Eh diba nakinabang din siya sa mga bakuna drive ni Leni .,din,,FIL,,,,,FIL,,,,,
132,2529,Eh diba nakinabang din siya sa mga bakuna drive ni Leni .,siya,,FIL,,,,,FIL,,,,,
132,2530,Eh diba nakinabang din siya sa mga bakuna drive ni Leni .,sa,,FIL,,,,,FIL,,,,,
132,2531,Eh diba nakinabang din siya sa mga bakuna drive ni Leni .,mga,,FIL,,,,,FIL,,,,,
132,2532,Eh diba nakinabang din siya sa mga bakuna drive ni Leni .,bakuna,,FIL,,,,,FIL,,,,,
132,2533,Eh diba nakinabang din siya sa mga bakuna drive ni Leni .,drive,,ENG,,,,,ENG,,,,,
132,2534,Eh diba nakinabang din siya sa mga bakuna drive ni Leni .,ni,,FIL,,,,,FIL,,,,,
132,2535,Eh diba nakinabang din siya sa mga bakuna drive ni Leni .,Leni,,OTH,,,,,OTH,,,,,
132,2536,Eh diba nakinabang din siya sa mga bakuna drive ni Leni .,.,,OTH,,,,,OTH,,,,,
133,2537,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",Ang,,,,,FIL,FIL,,,,,,
133,2538,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",mahal,,,,,FIL,FIL,,,,,,
133,2539,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",kasi,,,,,FIL,FIL,,,,,,
133,2540,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",ng,,,,,FIL,FIL,,,,,,
133,2541,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",galing,,,,,FIL,FIL,,,,,,
133,2542,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",sa,,,,,FIL,FIL,,,,,,
133,2543,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",mga,,,,,FIL,FIL,,,,,,
133,2544,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",kilalang,,,,,FIL,FIL,,,,,,
133,2545,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",brands,,,,,ENG,ENG,,,,,,
133,2546,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",",",,,,,OTH,OTH,,,,,,
133,2547,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",eh,,,,,FIL,OTH,,,,,,
133,2548,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",bihira,,,,,FIL,FIL,,,,,,
133,2549,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",ko,,,,,FIL,FIL,,,,,,
133,2550,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",lang,,,,,FIL,FIL,,,,,,
133,2551,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",naman,,,,,FIL,FIL,,,,,,
133,2552,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",gagamitin,,,,,FIL,FIL,,,,,,
133,2553,"Ang mahal kasi ng galing sa mga kilalang brands , eh bihira ko lang naman gagamitin .",.,,,,,OTH,OTH,,,,,,
134,2554,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",Ang,,,,,,,,FIL,,FIL,,
134,2555,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",isinabuhay,,,,,,,,FIL,,FIL,,
134,2556,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",ni,,,,,,,,FIL,,FIL,,
134,2557,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",Job,,,,,,,,OTH,,OTH,,
134,2558,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",sa,,,,,,,,FIL,,FIL,,
134,2559,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",panahon,,,,,,,,FIL,,FIL,,
134,2560,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",ng,,,,,,,,FIL,,FIL,,
134,2561,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",kanyang,,,,,,,,FIL,,FIL,,
134,2562,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",buong,,,,,,,,FIL,,FIL,,
134,2563,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",buhay,,,,,,,,FIL,,FIL,,
134,2564,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",at,,,,,,,,FIL,,FIL,,
134,2565,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",ang,,,,,,,,FIL,,FIL,,
134,2566,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",kanyang,,,,,,,,FIL,,FIL,,
134,2567,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",kapansin,,,,,,,,FIL,,FIL,,
134,2568,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",pansin,,,,,,,,FIL,,FIL,,
134,2569,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",na,,,,,,,,FIL,,FIL,,
134,2570,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",tagumpay,,,,,,,,FIL,,FIL,,
134,2571,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",laban,,,,,,,,FIL,,FIL,,
134,2572,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",kay,,,,,,,,FIL,,FIL,,
134,2573,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",Satanas,,,,,,,,OTH,,OTH,,
134,2574,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",ay,,,,,,,,FIL,,FIL,,
134,2575,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",magpakailanman,,,,,,,,FIL,,FIL,,
134,2576,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",na,,,,,,,,FIL,,FIL,,
134,2577,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",itatangi,,,,,,,,FIL,,FIL,,
134,2578,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",ng,,,,,,,,FIL,,FIL,,
134,2579,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",Diyos,,,,,,,,OTH,,FIL,,
134,2580,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",",",,,,,,,,OTH,,OTH,,
134,2581,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",at,,,,,,,,FIL,,FIL,,
134,2582,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",ang,,,,,,,,FIL,,FIL,,
134,2583,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",kanyang,,,,,,,,FIL,,FIL,,
134,2584,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",pagka-perpekto,,,,,,,,FIL,,FIL,,
134,2585,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",at,,,,,,,,FIL,,FIL,,
134,2586,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",pagkamatuwid,,,,,,,,FIL,,FIL,,
134,2587,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",",",,,,,,,,OTH,,OTH,,
134,2588,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",at,,,,,,,,FIL,,FIL,,
134,2589,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",takot,,,,,,,,FIL,,FIL,,
134,2590,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",sa,,,,,,,,FIL,,FIL,,
134,2591,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",Diyos,,,,,,,,OTH,,FIL,,
134,2592,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",ay,,,,,,,,FIL,,FIL,,
134,2593,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",igagalang,,,,,,,,FIL,,FIL,,
134,2594,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",at,,,,,,,,FIL,,FIL,,
134,2595,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",tutularan,,,,,,,,FIL,,FIL,,
134,2596,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",ng,,,,,,,,FIL,,FIL,,
134,2597,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",mga,,,,,,,,FIL,,FIL,,
134,2598,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",henerasyon,,,,,,,,FIL,,FIL,,
134,2599,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",na,,,,,,,,FIL,,FIL,,
134,2600,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",darating,,,,,,,,FIL,,FIL,,
134,2601,"Ang isinabuhay ni Job sa panahon ng kanyang buong buhay at ang kanyang kapansin pansin na tagumpay laban kay Satanas ay magpakailanman na itatangi ng Diyos , at ang kanyang pagka-perpekto at pagkamatuwid , at takot sa Diyos ay igagalang at tutularan ng mga henerasyon na darating .",.,,,,,,,,OTH,,OTH,,
135,2602,dugo ang ilong malala HAHHAHAHAHA,dugo,,,FIL,,,,FIL,,,,,
135,2603,dugo ang ilong malala HAHHAHAHAHA,ang,,,FIL,,,,FIL,,,,,
135,2604,dugo ang ilong malala HAHHAHAHAHA,ilong,,,FIL,,,,FIL,,,,,
135,2605,dugo ang ilong malala HAHHAHAHAHA,malala,,,FIL,,,,FIL,,,,,
135,2606,dugo ang ilong malala HAHHAHAHAHA,HAHHAHAHAHA,,,OTH,,,,OTH,,,,,
136,2607,Bago Sumikat Napasama siya sa industriya ng syobis sa napakamurang edad .,Bago,,FIL,,,,,FIL,,,,,
136,2608,Bago Sumikat Napasama siya sa industriya ng syobis sa napakamurang edad .,Sumikat,,FIL,,,,,FIL,,,,,
136,2609,Bago Sumikat Napasama siya sa industriya ng syobis sa napakamurang edad .,Napasama,,FIL,,,,,FIL,,,,,
136,2610,Bago Sumikat Napasama siya sa industriya ng syobis sa napakamurang edad .,siya,,FIL,,,,,FIL,,,,,
136,2611,Bago Sumikat Napasama siya sa industriya ng syobis sa napakamurang edad .,sa,,FIL,,,,,FIL,,,,,
136,2612,Bago Sumikat Napasama siya sa industriya ng syobis sa napakamurang edad .,industriya,,FIL,,,,,FIL,,,,,
136,2613,Bago Sumikat Napasama siya sa industriya ng syobis sa napakamurang edad .,ng,,FIL,,,,,FIL,,,,,
136,2614,Bago Sumikat Napasama siya sa industriya ng syobis sa napakamurang edad .,syobis,,FIL,,,,,FIL,,,,,
136,2615,Bago Sumikat Napasama siya sa industriya ng syobis sa napakamurang edad .,sa,,FIL,,,,,FIL,,,,,
136,2616,Bago Sumikat Napasama siya sa industriya ng syobis sa napakamurang edad .,napakamurang,,FIL,,,,,FIL,,,,,
136,2617,Bago Sumikat Napasama siya sa industriya ng syobis sa napakamurang edad .,edad,,FIL,,,,,FIL,,,,,
136,2618,Bago Sumikat Napasama siya sa industriya ng syobis sa napakamurang edad .,.,,OTH,,,,,OTH,,,,,
137,2619,First time ko tumingin sa match stats ng JVL .,First,ENG,,ENG,,,,,,,,,
137,2620,First time ko tumingin sa match stats ng JVL .,time,ENG,,ENG,,,,,,,,,
137,2621,First time ko tumingin sa match stats ng JVL .,ko,FIL,,FIL,,,,,,,,,
137,2622,First time ko tumingin sa match stats ng JVL .,tumingin,FIL,,FIL,,,,,,,,,
137,2623,First time ko tumingin sa match stats ng JVL .,sa,FIL,,FIL,,,,,,,,,
137,2624,First time ko tumingin sa match stats ng JVL .,match,ENG,,ENG,,,,,,,,,
137,2625,First time ko tumingin sa match stats ng JVL .,stats,ENG,,ENG,,,,,,,,,
137,2626,First time ko tumingin sa match stats ng JVL .,ng,FIL,,FIL,,,,,,,,,
137,2627,First time ko tumingin sa match stats ng JVL .,JVL,OTH,,OTH,,,,,,,,,
137,2628,First time ko tumingin sa match stats ng JVL .,.,OTH,,OTH,,,,,,,,,
138,2629,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",Nag-aani,FIL,,,FIL,,,,,,,,
138,2630,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",rin,FIL,,,FIL,,,,,,,,
138,2631,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",sila,FIL,,,FIL,,,,,,,,
138,2632,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",ng,FIL,,,FIL,,,,,,,,
138,2633,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",mga,FIL,,,FIL,,,,,,,,
138,2634,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",pananim,FIL,,,FIL,,,,,,,,
138,2635,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",na,FIL,,,FIL,,,,,,,,
138,2636,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",gulay,FIL,,,FIL,,,,,,,,
138,2637,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",at,FIL,,,FIL,,,,,,,,
138,2638,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",prutas,FIL,,,FIL,,,,,,,,
138,2639,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",",",OTH,,,OTH,,,,,,,,
138,2640,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",gaya,FIL,,,FIL,,,,,,,,
138,2641,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",ng,FIL,,,FIL,,,,,,,,
138,2642,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",lansones,FIL,,,FIL,,,,,,,,
138,2643,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",",",OTH,,,OTH,,,,,,,,
138,2644,"Nag-aani rin sila ng mga pananim na gulay at prutas , gaya ng lansones , niyog , patani , luya , kape at iba pa . Hindi man humihingi ng kahit ano sina Nanay Juana at Nanay Guillerma , kusang loob na tumutulong ang ilan gaya na lang ni Bayan Patroller Paul Evangelista na nakita ang post ni Nodera sa social media .",niyog,FIL,,,FIL,,,,,,,,
