sentence_id,word_id,sentence,word,annot
158,2990,"At kahit na ang mundo ay mag iba , ako'y laging nandirito STELL TeaserClip",ang,FIL
158,2991,"At kahit na ang mundo ay mag iba , ako'y laging nandirito STELL TeaserClip",mundo,FIL
158,2992,"At kahit na ang mundo ay mag iba , ako'y laging nandirito STELL TeaserClip",ay,FIL
158,2993,"At kahit na ang mundo ay mag iba , ako'y laging nandirito STELL TeaserClip",mag,FIL
158,2994,"At kahit na ang mundo ay mag iba , ako'y laging nandirito STELL TeaserClip",iba,FIL
158,2995,"At kahit na ang mundo ay mag iba , ako'y laging nandirito STELL TeaserClip",",",OTH
158,2996,"At kahit na ang mundo ay mag iba , ako'y laging nandirito STELL TeaserClip",ako'y,FIL
158,2997,"At kahit na ang mundo ay mag iba , ako'y laging nandirito STELL TeaserClip",laging,FIL
158,2998,"At kahit na ang mundo ay mag iba , ako'y laging nandirito STELL TeaserClip",nandirito,FIL
158,2999,"At kahit na ang mundo ay mag iba , ako'y laging nandirito STELL TeaserClip",STELL,OTH
158,3000,"At kahit na ang mundo ay mag iba , ako'y laging nandirito STELL TeaserClip",TeaserClip,OTH
159,3001,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,Imposibli,FIL
159,3002,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,naman,FIL
159,3003,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,sa,FIL
159,3004,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,tagal,FIL
159,3005,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,ni,FIL
159,3006,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,lang,FIL
159,3007,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,ginagawa,FIL
159,3008,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,Wala,FIL
159,3009,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,manlang,FIL
159,3010,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,action,ENG
159,3011,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,ang,FIL
159,3012,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,nanay,FIL
159,3013,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,ngayon,FIL
159,3014,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,lang,FIL
159,3015,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,sya,FIL
159,3016,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,nag,FIL
159,3017,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,reklamo,FIL
159,3018,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,kasi,FIL
159,3019,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,nag,FIL
159,3020,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,seselos,FIL
159,3021,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,na,FIL
159,3022,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,ang,FIL
159,3023,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,nanay,FIL
159,3024,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,sa,FIL
159,3025,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,kanyang,FIL
159,3026,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,anak,FIL
159,3027,Imposibli naman sa tagal ni lang ginagawa Wala manlang action ang nanay ngayon lang sya nag reklamo kasi nag seselos na ang nanay sa kanyang anak .,.,OTH
160,3028,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,Diba,FIL
160,3029,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,nga,FIL
160,3030,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,sabi,FIL
160,3031,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,may,FIL
160,3032,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,covid,OTH
160,3033,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,sana,FIL
160,3034,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,iconsider,CS
160,3035,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,mo,FIL
160,3036,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,yun,FIL
160,3037,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,dshil,FIL
160,3038,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,di,FIL
160,3039,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,naman,FIL
160,3040,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,nakalabas,FIL
160,3041,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,ng,FIL
160,3042,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,bahay,FIL
160,3043,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,dahil,FIL
160,3044,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,sa,FIL
160,3045,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,covid,OTH
160,3046,Diba nga sabi may covid sana iconsider mo yun dshil di naman nakalabas ng bahay dahil sa covid .,.,OTH
161,3047,Habo ko pati magpunta sa mga events na ganon tas invited man ako nakakatamaaad,Habo,FIL
161,3048,Habo ko pati magpunta sa mga events na ganon tas invited man ako nakakatamaaad,ko,FIL
161,3049,Habo ko pati magpunta sa mga events na ganon tas invited man ako nakakatamaaad,pati,FIL
161,3050,Habo ko pati magpunta sa mga events na ganon tas invited man ako nakakatamaaad,magpunta,FIL
161,3051,Habo ko pati magpunta sa mga events na ganon tas invited man ako nakakatamaaad,sa,FIL
161,3052,Habo ko pati magpunta sa mga events na ganon tas invited man ako nakakatamaaad,mga,FIL
161,3053,Habo ko pati magpunta sa mga events na ganon tas invited man ako nakakatamaaad,events,ENG
161,3054,Habo ko pati magpunta sa mga events na ganon tas invited man ako nakakatamaaad,na,FIL
161,3055,Habo ko pati magpunta sa mga events na ganon tas invited man ako nakakatamaaad,ganon,FIL
161,3056,Habo ko pati magpunta sa mga events na ganon tas invited man ako nakakatamaaad,tas,FIL
161,3057,Habo ko pati magpunta sa mga events na ganon tas invited man ako nakakatamaaad,invited,ENG
161,3058,Habo ko pati magpunta sa mga events na ganon tas invited man ako nakakatamaaad,man,FIL
161,3059,Habo ko pati magpunta sa mga events na ganon tas invited man ako nakakatamaaad,ako,FIL
161,3060,Habo ko pati magpunta sa mga events na ganon tas invited man ako nakakatamaaad,nakakatamaaad,FIL
162,3061,sinetch itey halos monthly nagbabago isip sa kulay ng buhok ?,sinetch,FIL
162,3062,sinetch itey halos monthly nagbabago isip sa kulay ng buhok ?,itey,FIL
162,3063,sinetch itey halos monthly nagbabago isip sa kulay ng buhok ?,halos,FIL
162,3064,sinetch itey halos monthly nagbabago isip sa kulay ng buhok ?,monthly,ENG
162,3065,sinetch itey halos monthly nagbabago isip sa kulay ng buhok ?,nagbabago,FIL
162,3066,sinetch itey halos monthly nagbabago isip sa kulay ng buhok ?,isip,FIL
162,3067,sinetch itey halos monthly nagbabago isip sa kulay ng buhok ?,sa,FIL
162,3068,sinetch itey halos monthly nagbabago isip sa kulay ng buhok ?,kulay,FIL
162,3069,sinetch itey halos monthly nagbabago isip sa kulay ng buhok ?,ng,FIL
162,3070,sinetch itey halos monthly nagbabago isip sa kulay ng buhok ?,buhok,FIL
162,3071,sinetch itey halos monthly nagbabago isip sa kulay ng buhok ?,?,OTH
163,3072,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,Pwde,FIL
163,3073,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,ka,FIL
163,3074,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,naman,FIL
163,3075,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,tumutulong,FIL
163,3076,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,kahit,FIL
163,3077,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,hnd,FIL
163,3078,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,ka,FIL
163,3079,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,maging,FIL
163,3080,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,president,ENG
163,3081,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,kung,FIL
163,3082,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,mayaman,FIL
163,3083,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,kaba,FIL
163,3084,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,tlaga,FIL
163,3085,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,kung,FIL
163,3086,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,ikaw,FIL
163,3087,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,ang,FIL
163,3088,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,sbw,OTH
163,3089,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,kuhanin,FIL
163,3090,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,u,ENG
163,3091,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,na,FIL
163,3092,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,ang,FIL
163,3093,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,kayamanan,FIL
163,3094,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,sa,FIL
163,3095,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,world,ENG
163,3096,Pwde ka naman tumutulong kahit hnd ka maging president kung mayaman kaba tlaga kung ikaw ang sbw kuhanin u na ang kayamanan sa world bank,bank,ENG
164,3097,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",715,OTH
164,3098,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",nang,FIL
164,3099,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",pumalo,FIL
164,3100,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",ito,FIL
164,3101,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",sa,FIL
164,3102,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",$60,OTH
164,3103,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",",",OTH
164,3104,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",000,OTH
164,3105,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",event,ENG
164,3106,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",nitong,FIL
164,3107,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",nakaraang,FIL
164,3108,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",linggo,FIL
164,3109,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",",",OTH
164,3110,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",kanyang,FIL
164,3111,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",ika-walong,FIL
164,3112,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",professional,ENG
164,3113,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",tourney,ENG
164,3114,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",ngayong,FIL
164,3115,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",taon,FIL
164,3116,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",",",OTH
164,3117,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",akyat,FIL
164,3118,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",sa,FIL
164,3119,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",WTA,OTH
164,3120,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",ranking,ENG
164,3121,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",no,OTH
164,3122,"715 nang pumalo ito sa $60 , 000 event nitong nakaraang linggo , kanyang ika-walong professional tourney ngayong taon , akyat sa WTA ranking no .",.,OTH
165,3123,Oo hapon na lang kasi may gagawin pa ako ngayon .,Oo,FIL
165,3124,Oo hapon na lang kasi may gagawin pa ako ngayon .,hapon,FIL
165,3125,Oo hapon na lang kasi may gagawin pa ako ngayon .,na,FIL
165,3126,Oo hapon na lang kasi may gagawin pa ako ngayon .,lang,FIL
165,3127,Oo hapon na lang kasi may gagawin pa ako ngayon .,kasi,FIL
165,3128,Oo hapon na lang kasi may gagawin pa ako ngayon .,may,FIL
165,3129,Oo hapon na lang kasi may gagawin pa ako ngayon .,gagawin,FIL
165,3130,Oo hapon na lang kasi may gagawin pa ako ngayon .,pa,FIL
165,3131,Oo hapon na lang kasi may gagawin pa ako ngayon .,ako,FIL
165,3132,Oo hapon na lang kasi may gagawin pa ako ngayon .,ngayon,FIL
165,3133,Oo hapon na lang kasi may gagawin pa ako ngayon .,.,OTH
166,3134,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,Mahina,FIL
166,3135,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,Ang,FIL
166,3136,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,utak,FIL
166,3137,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,paano,FIL
166,3138,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,cya,FIL
166,3139,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,maging,FIL
166,3140,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,anak,FIL
166,3141,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,ni,FIL
166,3142,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,Marcos,OTH
166,3143,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,.Mga,FIL
166,3144,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,anak,FIL
166,3145,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,ni,FIL
166,3146,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,Marcos,OTH
166,3147,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,matalino,FIL
166,3148,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,Hanggang,FIL
166,3149,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,sa,FIL
166,3150,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,mga,FIL
166,3151,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,apo,FIL
166,3152,Mahina Ang utak paano cya maging anak ni Marcos .Mga anak ni Marcos matalino Hanggang sa mga apo .,.,OTH
167,3153,Totoo ang sinabi ng kapatid ni Arthur .,Totoo,FIL
167,3154,Totoo ang sinabi ng kapatid ni Arthur .,ang,FIL
167,3155,Totoo ang sinabi ng kapatid ni Arthur .,sinabi,FIL
167,3156,Totoo ang sinabi ng kapatid ni Arthur .,ng,FIL
167,3157,Totoo ang sinabi ng kapatid ni Arthur .,kapatid,FIL
167,3158,Totoo ang sinabi ng kapatid ni Arthur .,ni,FIL
167,3159,Totoo ang sinabi ng kapatid ni Arthur .,Arthur,OTH
167,3160,Totoo ang sinabi ng kapatid ni Arthur .,.,OTH
168,3161,May mga bagay na kailangang langkapan ng dagdag na responsibilidad .,May,FIL
168,3162,May mga bagay na kailangang langkapan ng dagdag na responsibilidad .,mga,FIL
168,3163,May mga bagay na kailangang langkapan ng dagdag na responsibilidad .,bagay,FIL
168,3164,May mga bagay na kailangang langkapan ng dagdag na responsibilidad .,na,FIL
168,3165,May mga bagay na kailangang langkapan ng dagdag na responsibilidad .,kailangang,FIL
168,3166,May mga bagay na kailangang langkapan ng dagdag na responsibilidad .,langkapan,FIL
168,3167,May mga bagay na kailangang langkapan ng dagdag na responsibilidad .,ng,FIL
168,3168,May mga bagay na kailangang langkapan ng dagdag na responsibilidad .,dagdag,FIL
168,3169,May mga bagay na kailangang langkapan ng dagdag na responsibilidad .,na,FIL
168,3170,May mga bagay na kailangang langkapan ng dagdag na responsibilidad .,responsibilidad,FIL
168,3171,May mga bagay na kailangang langkapan ng dagdag na responsibilidad .,.,OTH
169,3172,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",Kung,FIL
169,3173,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",gusto,FIL
169,3174,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",mo,FIL
169,3175,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",rin,FIL
169,3176,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",naman,FIL
169,3177,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",baguhin,FIL
169,3178,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",ang,FIL
169,3179,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",sarili,FIL
169,3180,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",mo,FIL
169,3181,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",",",OTH
169,3182,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",mauna,FIL
169,3183,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",kana,FIL
169,3184,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",sa,FIL
169,3185,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",kanila,FIL
169,3186,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",na,FIL
169,3187,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",magbago,FIL
169,3188,"Kung gusto mo rin naman baguhin ang sarili mo , mauna kana sa kanila na magbago .",.,OTH
170,3189,Ako sayo unahin mo tangalin ang NPA sa bundok,Ako,FIL
170,3190,Ako sayo unahin mo tangalin ang NPA sa bundok,sayo,FIL
170,3191,Ako sayo unahin mo tangalin ang NPA sa bundok,unahin,FIL
170,3192,Ako sayo unahin mo tangalin ang NPA sa bundok,mo,FIL
170,3193,Ako sayo unahin mo tangalin ang NPA sa bundok,tangalin,FIL
170,3194,Ako sayo unahin mo tangalin ang NPA sa bundok,ang,FIL
170,3195,Ako sayo unahin mo tangalin ang NPA sa bundok,NPA,OTH
170,3196,Ako sayo unahin mo tangalin ang NPA sa bundok,sa,FIL
170,3197,Ako sayo unahin mo tangalin ang NPA sa bundok,bundok,FIL
171,3198,Wala rin daw epekto sa kanya ang pagpasok sa rehab center dahil pagkatapos ng pagpapagamot niya roon ay balik na naman siya sa pagbibisyo .,Wala,FIL
171,3199,Wala rin daw epekto sa kanya ang pagpasok sa rehab center dahil pagkatapos ng pagpapagamot niya roon ay balik na naman siya sa pagbibisyo .,rin,FIL
171,3200,Wala rin daw epekto sa kanya ang pagpasok sa rehab center dahil pagkatapos ng pagpapagamot niya roon ay balik na naman siya sa pagbibisyo .,daw,FIL
171,3201,Wala rin daw epekto sa kanya ang pagpasok sa rehab center dahil pagkatapos ng pagpapagamot niya roon ay balik na naman siya sa pagbibisyo .,epekto,FIL
171,3202,Wala rin daw epekto sa kanya ang pagpasok sa rehab center dahil pagkatapos ng pagpapagamot niya roon ay balik na naman siya sa pagbibisyo .,sa,FIL
171,3203,Wala rin daw epekto sa kanya ang pagpasok sa rehab center dahil pagkatapos ng pagpapagamot niya roon ay balik na naman siya sa pagbibisyo .,kanya,FIL
171,3204,Wala rin daw epekto sa kanya ang pagpasok sa rehab center dahil pagkatapos ng pagpapagamot niya roon ay balik na naman siya sa pagbibisyo .,ang,FIL
171,3205,Wala rin daw epekto sa kanya ang pagpasok sa rehab center dahil pagkatapos ng pagpapagamot niya roon ay balik na naman siya sa pagbibisyo .,pagpasok,FIL
171,3206,Wala rin daw epekto sa kanya ang pagpasok sa rehab center dahil pagkatapos ng pagpapagamot niya roon ay balik na naman siya sa pagbibisyo .,sa,FIL
171,3207,Wala rin daw epekto sa kanya ang pagpasok sa rehab center dahil pagkatapos ng pagpapagamot niya roon ay balik na naman siya sa pagbibisyo .,rehab,ENG
171,3208,Wala rin daw epekto sa kanya ang pagpasok sa rehab center dahil pagkatapos ng pagpapagamot niya roon ay balik na naman siya sa pagbibisyo .,center,ENG
171,3209,Wala rin daw epekto sa kanya ang pagpasok sa rehab center dahil pagkatapos ng pagpapagamot niya roon ay balik na naman siya sa pagbibisyo .,dahil,FIL
171,3210,Wala rin daw epekto sa kanya ang pagpasok sa rehab center dahil pagkatapos ng pagpapagamot niya roon ay balik na naman siya sa pagbibisyo .,pagkatapos,FIL
